Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price,Customer Name,Segment,Country,City,State,Postal Code,Region
DV-13935,2016-07-04,2016-07-06,First Class,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",1157,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West
CM-13545,2016-07-04,2016-07-06,First Class,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",3026,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West
AS-11130,2016-07-04,2016-07-06,First Class,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",4187,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West
HE-15690,2016-07-04,2016-07-06,First Class,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,3686,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West
CG-13411,2015-09-03,2015-09-08,Standard Class,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,4837,Ann Steele,Home Office,United States,San Francisco,California,94110,West
DV-13936,2015-09-03,2015-09-08,Standard Class,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2907,Ann Steele,Home Office,United States,San Francisco,California,94110,West
CM-13546,2017-08-07,2017-08-12,Standard Class,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,1268,Matt Collins,Consumer,United States,San Jose,California,95123,West
AS-11131,2017-03-13,2017-03-20,Standard Class,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,3736,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West
HE-15691,2017-09-28,2017-10-01,First Class,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,4055,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
CG-13412,2017-09-28,2017-10-01,First Class,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",3630,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
DV-13937,2017-09-28,2017-10-01,First Class,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,3985,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
CM-13547,2017-09-28,2017-10-01,First Class,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,4409,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
AS-11132,2017-09-28,2017-10-01,First Class,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,4227,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
HE-15692,2017-09-28,2017-10-01,First Class,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,4168,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West
CG-13413,2015-08-07,2015-08-11,Standard Class,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4584,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West
DV-13938,2017-11-24,2017-12-01,Standard Class,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",1198,Kelly Andreada,Consumer,United States,New York City,New York,10035,East
CM-13548,2017-11-24,2017-12-01,Standard Class,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,2585,Kelly Andreada,Consumer,United States,New York City,New York,10035,East
AS-11133,2017-11-24,2017-12-01,Standard Class,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,3951,Kelly Andreada,Consumer,United States,New York City,New York,10035,East
HE-15693,2017-11-24,2017-12-01,Standard Class,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,4633,Kelly Andreada,Consumer,United States,New York City,New York,10035,East
CG-13414,2017-05-08,2017-05-12,Standard Class,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",3081,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East
DV-13939,2017-09-29,2017-09-29,Same Day,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",2666,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
CM-13549,2017-09-29,2017-09-29,Same Day,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,3388,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
AS-11134,2017-09-29,2017-09-29,Same Day,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,4314,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
HE-15694,2017-09-29,2017-09-29,Same Day,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,3563,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
CG-13415,2017-09-29,2017-09-29,Same Day,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,3081,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
DV-13940,2017-09-29,2017-09-29,Same Day,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,2451,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East
CM-13550,2017-10-22,2017-10-22,Same Day,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,3966,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central
AS-11135,2017-10-22,2017-10-22,Same Day,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,3173,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central
HE-15695,2014-03-24,2014-03-28,Standard Class,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4385,Carlos Daly,Consumer,United States,New York City,New York,10024,East
CG-13416,2016-11-03,2016-11-08,Standard Class,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3965,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
DV-13941,2016-11-03,2016-11-08,Standard Class,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,2309,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
CM-13551,2016-11-03,2016-11-08,Standard Class,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",4743,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
AS-11136,2016-11-03,2016-11-08,Standard Class,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,1991,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
HE-15696,2016-11-03,2016-11-08,Standard Class,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,2811,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
CG-13417,2016-11-03,2016-11-08,Standard Class,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,4179,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
DV-13942,2016-11-03,2016-11-08,Standard Class,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,2245,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
CM-13552,2015-09-05,2015-09-11,Standard Class,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",2756,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central
AS-11137,2015-09-05,2015-09-11,Standard Class,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,3527,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central
HE-15697,2015-09-05,2015-09-11,Standard Class,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",2608,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central
CG-13418,2017-08-14,2017-08-21,Standard Class,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,4006,Janet Martin,Consumer,United States,Los Angeles,California,90032,West
DV-13943,2014-12-01,2014-12-03,Second Class,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,2190,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East
CM-13553,2014-12-01,2014-12-03,Second Class,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",4633,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East
AS-11138,2014-12-01,2014-12-03,Second Class,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,3762,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East
HE-15698,2014-12-01,2014-12-03,Second Class,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,3804,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East
CG-13419,2017-06-18,2017-06-23,Standard Class,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",4237,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West
DV-13944,2017-06-18,2017-06-23,Standard Class,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,2499,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West
CM-13554,2017-12-02,2017-12-09,Standard Class,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,2460,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East
AS-11139,2014-11-21,2014-11-26,Standard Class,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,2646,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West
HE-15699,2016-04-10,2016-04-16,Standard Class,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,4099,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West
CG-13420,2016-04-10,2016-04-16,Standard Class,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4702,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West
DV-13945,2014-06-30,2014-07-04,Standard Class,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,2966,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central
CM-13555,2014-06-30,2014-07-04,Standard Class,OFF-FA-10002815,Office Supplies,Fasteners,Staples,1947,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central
AS-11140,2014-12-24,2014-12-29,Standard Class,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,2846,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
HE-15700,2014-12-24,2014-12-29,Standard Class,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,2520,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
CG-13421,2014-12-24,2014-12-29,Standard Class,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,2205,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
DV-13946,2014-12-24,2014-12-29,Standard Class,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,3385,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
CM-13556,2014-12-24,2014-12-29,Standard Class,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,4327,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
AS-11141,2014-12-24,2014-12-29,Standard Class,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",2639,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West
HE-15701,2017-05-23,2017-05-29,Standard Class,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2726,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West
CG-13422,2016-11-10,2016-11-14,Standard Class,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,1899,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central
DV-13947,2016-11-10,2016-11-14,Standard Class,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",4394,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central
CM-13557,2016-10-02,2016-10-03,First Class,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",3044,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West
AS-11142,2016-09-06,2016-09-08,First Class,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",4499,Bruce Geld,Consumer,United States,Houston,Texas,77070,Central
HE-15702,2016-10-27,2016-11-01,Second Class,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,2057,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South
CG-13423,2017-10-22,2017-10-26,Standard Class,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,3530,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central
DV-13948,2016-09-15,2016-09-20,Standard Class,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",1786,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West
CM-13558,2016-09-15,2016-09-20,Standard Class,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2030,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West
AS-11143,2016-09-25,2016-10-01,Standard Class,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,4503,Julia West,Consumer,United States,San Francisco,California,94109,West
HE-15703,2017-06-10,2017-06-14,Standard Class,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",4646,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South
CG-13424,2014-02-20,2014-02-26,Standard Class,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,1454,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central
DV-13949,2014-02-20,2014-02-26,Standard Class,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",2299,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central
CM-13559,2017-02-20,2017-02-25,Second Class,OFF-FA-10001229,Office Supplies,Fasteners,Staples,2178,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West
AS-11144,2014-11-02,2014-11-06,Standard Class,OFF-LA-10001569,Office Supplies,Labels,Avery 499,2192,Roger Demir,Consumer,United States,New York City,New York,10024,East
HE-15704,2014-11-02,2014-11-06,Standard Class,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,1129,Roger Demir,Consumer,United States,New York City,New York,10024,East
CG-13425,2017-07-17,2017-07-23,Standard Class,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,3655,Bill Eplett,Home Office,United States,Rome,New York,13440,East
DV-13950,2017-07-17,2017-07-23,Standard Class,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,3754,Bill Eplett,Home Office,United States,Rome,New York,13440,East
CM-13560,2017-07-17,2017-07-23,Standard Class,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,2645,Bill Eplett,Home Office,United States,Rome,New York,13440,East
AS-11145,2017-09-08,2017-09-10,Second Class,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,3015,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East
HE-15705,2016-11-14,2016-11-18,Standard Class,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,4096,Kelly Collister,Consumer,United States,Houston,Texas,77041,Central
CG-13426,2016-11-14,2016-11-17,First Class,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,3959,Maria Bertelson,Consumer,United States,New York City,New York,10009,East
DV-13951,2016-11-14,2016-11-17,First Class,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",4036,Maria Bertelson,Consumer,United States,New York City,New York,10009,East
CM-13561,2014-10-10,2014-10-10,Same Day,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",3110,Tanja Norvell,Home Office,United States,Manteca,California,95336,West
AS-11146,2014-10-10,2014-10-10,Same Day,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",3239,Tanja Norvell,Home Office,United States,Manteca,California,95336,West
HE-15706,2015-03-19,2015-03-26,Standard Class,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,3443,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West
CG-13427,2017-07-08,2017-07-12,Standard Class,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",3387,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West
DV-13952,2017-07-08,2017-07-12,Standard Class,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,3987,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West
CM-13562,2017-07-08,2017-07-12,Standard Class,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,1814,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West
AS-11147,2017-07-08,2017-07-12,Standard Class,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,4358,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West
HE-15707,2015-02-27,2015-03-02,Standard Class,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,3757,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East
CG-13428,2015-02-27,2015-03-02,Standard Class,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",3131,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East
DV-13953,2017-06-16,2017-06-21,Standard Class,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1645,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653,Central
CM-13563,2017-03-30,2017-03-31,First Class,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,4006,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
AS-11148,2015-07-12,2015-07-17,Second Class,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",1045,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central
HE-15708,2015-07-12,2015-07-17,Second Class,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,4248,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central
CG-13429,2015-07-12,2015-07-17,Second Class,TEC-PH-10000526,Technology,Phones,Vtech CS6719,3874,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central
